,0
270,0.8944472406042311
271,0.9923164808778439
272,1.0706056287177468
273,1.1357679892439305
274,1.1913006059610618
275,1.2366685039337844
276,1.2717837735260342
277,1.3009906631497605
278,1.3267022575188618
279,1.3414288009479398
280,1.3355761425012873
281,1.306811898714801
282,1.2589712615850568
283,1.198338045707596
284,1.1311663846635807
285,1.061941369585998
286,0.9924860569383811
287,0.9237196046950923
288,0.8585928846291853
289,0.8029268480881001
290,0.7648969657688688
291,0.7537306858759827
292,0.777901916850099
293,0.8418747048292935
294,0.9365484537564478
295,1.023700188801008
296,1.054184406621174
297,1.0195269022207536
298,0.9428949472739732
299,0.847531310131009
300,0.7488452685643565
301,0.6555951941361212
302,0.5714213436701007
303,0.4968831108828724
304,0.4322080791254003
305,0.37851309723767057
306,0.3375451079542671
307,0.3119482355905867
308,0.30616979596136207
309,0.3269755290999094
310,0.3819826796010198
311,0.47499572963589215
312,0.5994477119385955
313,0.7361052588484515
314,0.8627518541068131
315,0.967298191686098
316,1.0503410186093614
317,1.1191526297316214
318,1.17750671751178
319,1.2085608192201454
320,1.181267293147596
321,1.1153452675568616
322,1.0645756445063244
323,1.0650574574018705
324,1.114515370075287
325,1.17290585500594
326,1.2065654638729841
327,1.207730168440151
328,1.1813345178919692
329,1.1348278797317113
330,1.0753801790908784
331,1.009577138420362
332,0.943629865671585
333,0.8838995759210414
334,0.8376468056864558
335,0.8135174377645202
336,0.820795826337414
337,0.8663196013263551
338,0.9470426625212112
339,1.0348818087716232
340,1.0785989509093061
341,1.0556739558649137
342,0.9841774139312817
343,0.8885600041940532
344,0.7891083361141442
345,0.7067949431663832
346,0.6627318774708353
347,0.6628512671904899
348,0.6804603781536621
349,0.676051136778935
350,0.6386525968435075
351,0.5862283726712127
352,0.5368224931836435
353,0.5015953309250788
354,0.4892509733343042
355,0.5088249791588425
356,0.567562157704111
357,0.6631271848271456
358,0.778800873686661
359,0.8928527775216867
360,0.9920503352149063
361,1.0738821472791793
362,1.1378738099980847
363,1.169816502353514
364,1.1430139014322542
365,1.071586591690661
366,1.0068345988701584
367,0.9897439182378631
368,1.03282904781922
369,1.1035020978238648
370,1.1592494307530796
371,1.190488704792558
372,1.2101885632788343
373,1.2300257930756837
374,1.2487967912867985
375,1.257624715546699
376,1.2498306260632193
377,1.2256288911938436
378,1.190657440754283
379,1.1533863653826164
380,1.1240866029305776
381,1.1141686762816043
382,1.1330541935224558
383,1.1787162637057438
384,1.2221241319798475
385,1.2173961902826105
386,1.1520053040731633
387,1.0491946649177126
388,0.9376698477309283
389,0.8448841206957168
390,0.7984297330108461
391,0.8090640564065295
392,0.8487831137336717
393,0.8705417873479716
394,0.8443871373865456
395,0.7824076236419226
396,0.710590239850902
397,0.6419384670008002
398,0.5787728207339757
399,0.5206966442661728
400,0.46899099758993285
401,0.4265119250996612
402,0.3965491947790134
403,0.3822249833144069
404,0.38559043014415834
405,0.40512470424591873
406,0.43241491728359516
407,0.4521995542924676
408,0.4505367146312125
409,0.4282646350060263
410,0.4022225825457542
411,0.3950242388119029
412,0.4349056403908489
413,0.543038842158635
414,0.6900501426508652
415,0.8261891613178536
416,0.9383069087799417
417,1.0285151171877294
418,1.0964366038276807
419,1.152560600368614
420,1.2046804538361147
421,1.2424431334482011
422,1.256917498307999
423,1.248207269890989
424,1.2202220902584828
425,1.1777320932250221
426,1.1259352047018538
427,1.0704047042161913
428,1.0169296052995187
429,0.9712430172698914
430,0.9382178023230968
431,0.9200779090337325
432,0.9142044562964119
433,0.9128011885850075
434,0.9068824243756205
435,0.8926422921856663
436,0.8743366684532908
437,0.8646084998344676
438,0.8836809834830436
439,0.9453375984608848
440,1.0311111636330441
441,1.0892849303780037
442,1.0820417918549248
443,1.0202222323440087
444,0.9311966076721195
445,0.8312547694879115
446,0.7319746830674433
447,0.6426977766699841
448,0.5689716407263627
449,0.5142309755716999
450,0.4819631471203091
451,0.47674825170060514
452,0.5032749921464158
453,0.5624557617556946
454,0.6471078181874884
455,0.7432336951207312
456,0.8369547451296854
457,0.919639245013213
458,0.9887010189274075
459,1.0467317141789882
460,1.0988119716106015
461,1.14803439933356
462,1.193170249780493
463,1.2291124113337004
464,1.2420637922239053
465,1.2052733369685948
466,1.120693319140346
467,1.0341409283189276
468,0.9892616642485923
469,1.0078072062689278
470,1.072751086320331
471,1.137987982032633
472,1.1740377455685946
473,1.1784081324094446
474,1.1597760393615175
475,1.1290253529442427
476,1.0971211345966574
477,1.074910490295705
478,1.0723111279012805
479,1.0955742592000823
480,1.1423307021477531
481,1.1957484521048443
482,1.2269568410031817
483,1.2153476382353832
484,1.1621255874874867
485,1.0797064264077478
486,0.9805673836437991
487,0.8752392935378577
488,0.7724441359072399
489,0.6796673216779582
490,0.6071731212661027
491,0.5737258657519843
492,0.5982535243288769
493,0.6665732323406003
494,0.7316368687223821
495,0.7516467348561072
496,0.7217351489588133
497,0.6690270113238366
498,0.6169677020487584
499,0.5781017300784134
500,0.5588862921204695
501,0.5611810759684769
502,0.5805221228271529
503,0.6049413862547678
504,0.617879134708345
505,0.6060305334852655
506,0.5692880391947879
507,0.5212029382978909
508,0.478397637355735
509,0.45605871555452127
510,0.47215894912407214
511,0.5464590489565124
512,0.6748516423578883
513,0.8119856285577264
514,0.9164611162787211
515,0.9795254741149427
516,1.013266143581724
517,1.0394442475615961
518,1.0776166698050058
519,1.1294640783901533
520,1.1815484281544435
521,1.2228551739011617
522,1.2465944574686274
523,1.2503771116852842
524,1.23836989141046
525,1.2185288045787166
526,1.1994768265943938
527,1.1879972358015243
528,1.1866073422636125
529,1.192181983579409
530,1.1970174324743577
531,1.192376876317533
532,1.1732286484440972
533,1.140931022985668
534,1.1024282159666516
535,1.0693883790109269
536,1.058473520711203
537,1.0857769739658536
538,1.144054480474748
539,1.1873818374368292
540,1.1856933484363965
541,1.1530198338378714
542,1.1059475608039928
543,1.0448395336950478
544,0.9643394039529661
545,0.8690163481265706
546,0.7705862204421646
547,0.6787784157307497
548,0.5996443065029696
549,0.5362794820741829
550,0.4895759618113107
551,0.4582534633598231
552,0.43854077586457063
553,0.4249334372486794
554,0.4126852293502059
555,0.40026863989295286
556,0.3898733328117963
557,0.38627365924067814
558,0.3953230988370277
559,0.42205060980000614
560,0.4667407532877835
561,0.5190578749581498
562,0.5563895128962159
563,0.5578185873726335
564,0.5300435175090695
565,0.49839225692632905
566,0.480995064301671
567,0.4874495333152286
568,0.526125030114247
569,0.6082923507415916
570,0.7310739206076884
571,0.8584302871502815
572,0.9542819912018282
573,1.009444273372073
574,1.0307648852482665
575,1.0288644711226338
576,1.0134691195533416
577,0.9918770968689552
578,0.9683849632262406
579,0.9445859451774411
580,0.9206222829972697
581,0.8967707944768479
582,0.8745806759463713
583,0.8572982278864778
584,0.8496230728587604
585,0.8564833061895902
586,0.8801359388269161
587,0.9161950870163347
588,0.9526548435644456
589,0.9770358219506979
590,0.9857007823440148
591,0.9837109000378371
592,0.9800325188984627
593,0.9850067960880986
594,1.0104042831767668
595,1.0649836862189686
596,1.131435798261199
597,1.161517465807311
598,1.1420731615542214
599,1.0996153868970513
600,1.0586666667131908
601,1.0321735558201677
602,1.024435680183898
603,1.034363379204676
604,1.0583707475741468
605,1.0923948027932102
606,1.132535444414249
607,1.174934133882598
608,1.2159046216462854
609,1.2524916537910449
610,1.2825552919441334
611,1.3033449642563126
612,1.309552853350392
613,1.296010693687374
614,1.2657308589808276
615,1.2299226647262143
616,1.1988411989883168
617,1.175981902650677
618,1.1573504855039605
619,1.1317547153422236
620,1.0814402870079838
621,0.9966343167818771
622,0.8979345816453296
623,0.8155136083401331
624,0.7662811721921109
625,0.7530500066185942
626,0.766060765766426
627,0.7890014190915648
628,0.8065935237483465
629,0.8082515544817174
630,0.7889585204858667
631,0.7492458179192928
632,0.6940488295024065
633,0.6303024243811629
634,0.5644545974353302
635,0.5011739991026924
636,0.443423415951572
637,0.39332251078579966
638,0.3530557490405661
639,0.3250402358912817
640,0.31096211425935827
641,0.31029950379267635
642,0.32002110892537444
643,0.33676331071090837
644,0.3607740711090803
645,0.4012941334630749
646,0.4807252700476975
647,0.61052303516692
648,0.7554183243694115
649,0.8796324251556915
650,0.9785836097971848
651,1.0598204876824264
652,1.1284824037203043
653,1.1857744715435485
654,1.2326767515914845
655,1.271082437980115
656,1.3005797040448845
657,1.3165830090448871
658,1.3138138686402216
659,1.2905283561331824
660,1.248881020479185
661,1.1930767429710454
662,1.127894960539535
663,1.0581536968955891
664,0.9886854563556118
665,0.9242400539538764
666,0.8689445300405707
667,0.8254922037140032
668,0.7948265993013456
669,0.7770409829075443
670,0.7737888655924541
671,0.7922730288720264
672,0.8454699844311321
673,0.9342437297616346
674,1.0235624169565536
675,1.0622763685081367
676,1.0350920647436683
677,0.9612220758423337
678,0.8655112861236219
679,0.7653003262930625
680,0.6697357787657002
681,0.5829854653414972
682,0.5071787598917104
683,0.4438624085413963
684,0.39461330549298407
685,0.361745683903812
686,0.34935039973693544
687,0.3641886068736427
688,0.4146375982930779
689,0.504644154092732
690,0.625080718738455
691,0.755292786256171
692,0.8763438078644707
693,0.9792009738642466
694,1.0629995286562182
695,1.1308092497251203
696,1.1868804036296063
697,1.2328312661270762
698,1.2540927605562702
699,1.219799406959192
700,1.144151006557728
701,1.0793142638734843
702,1.0649311046108525
703,1.1064226627165905
704,1.1659331966702995
705,1.2044658351027704
706,1.2101983630708926
707,1.1871513605940645
708,1.1434654784160507
709,1.0874040951444843
710,1.026645638274606
711,0.9686622410854359
712,0.9215512928393419
713,0.8947858892934092
714,0.8985455381355016
715,0.9397167400730378
716,1.0132636691216332
717,1.0885943951059958
718,1.116184190976232
719,1.0776002710965624
720,0.9941671082485198
721,0.8917113245166554
722,0.7864309921442405
723,0.6886361716242528
724,0.6103112272766656
725,0.5680342215923947
726,0.5716683501085643
727,0.6010539526323092
728,0.6143170832504672
729,0.5923670075855928
730,0.550207338608933
731,0.5072032195316564
732,0.4756681847143626
733,0.4645521275846351
734,0.48236370995061795
735,0.535585111162795
736,0.6224154381961764
737,0.7289589530991869
738,0.8361632042051572
739,0.9290713645640551
740,0.994586620483043
741,1.012275616266679
742,0.9709150859363227
743,0.9007667951073631
744,0.847863704134082
745,0.848542840261986
746,0.9135538598843667
747,1.0055808026473343
748,1.0771672550670457
749,1.1129552610296989
750,1.1222008942858235
751,1.1234103239772177
752,1.1313495694182922
753,1.146085366092109
754,1.156425096092664
755,1.1531513550649741
756,1.1350155031271496
757,1.1066145542771033
758,1.0755533719272081
759,1.0512535926837805
760,1.0442132620673865
761,1.063537655560033
762,1.1106902351300534
763,1.169182046139908
764,1.2030982405019275
765,1.189707088161194
766,1.148992326012549
767,1.1253825002904148
768,1.1449834992311123
769,1.189443353330458
770,1.2326023202321268
771,1.2586264715033275
772,1.2377802882498297
773,1.1616868060101684
774,1.0631464222956388
775,0.9697926329709298
776,0.8913313562447764
777,0.8248375313551347
778,0.7637821671903923
779,0.70682407385329
780,0.6583326654181335
781,0.6242738944927554
782,0.6095626389833668
783,0.6162350231349288
784,0.6408585701970492
785,0.6725543370802107
786,0.6942063996850405
787,0.6885857910761581
788,0.6512447883889377
789,0.5976389259430371
790,0.5498502128833602
791,0.5237791244797252
792,0.5201259290641127
793,0.5179368737986475
794,0.49856876141791096
795,0.46424119325714786
796,0.42451705792133637
797,0.3907059391382173
798,0.38019671738751726
799,0.4163332609395332
800,0.5119392683577868
801,0.6464611995380133
802,0.7845942161873166
803,0.903591732235891
804,0.9940430024069161
805,1.0553907873794173
806,1.0932054537087588
807,1.116257160342467
808,1.1339188005989373
809,1.1538165512046916
810,1.1793894971787724
811,1.208497411978721
812,1.2346961000372907
813,1.2498230725409794
814,1.247398955992415
815,1.2277363409852926
816,1.1984862169478498
817,1.169715045748226
818,1.1459209248712994
819,1.1227004216519367
820,1.0936986243763676
821,1.0562732229210896
822,1.0119553951743208
823,0.9671450012234222
824,0.9346734478614135
825,0.9323276516411005
826,0.972381959939836
827,1.0460216164971907
828,1.1116194243097728
829,1.122730161106196
830,1.0800314848763564
831,1.010634492626881
832,0.9347696915978239
833,0.8611190564419737
834,0.7908786578439203
835,0.7222080063657899
836,0.6540676894764046
837,0.5879426243352119
838,0.5271187118899933
839,0.47546763409643084
840,0.436637312055778
841,0.4132642951495328
842,0.40567510833406023
843,0.41131654452998445
844,0.42773765305382583
845,0.456080944516579
846,0.5007904071908176
847,0.5666130620026775
848,0.6533803196647516
849,0.7510827504464711
850,0.8419967187293596
851,0.9049412847494354
852,0.9156020127531865
853,0.8719395255772622
854,0.8112637861118773
855,0.7728382870362565
856,0.781079198221666
857,0.8403768368952674
858,0.9304595480183337
859,1.0219615614090867
860,1.0944403262474591
861,1.1391564241373673
862,1.1553428112028055
863,1.1468580745601056
864,1.1198752936644225
865,1.0814794741499036
866,1.0388428648939576
867,0.9984662802653994
868,0.96523723663042
869,0.9421181961712463
870,0.9312601360722181
871,0.9354848215130767
872,0.9587328088474636
873,1.0043647576136145
874,1.069422360797941
875,1.1362426416636573
876,1.179739784201
877,1.2006109473816975
878,1.2260438336606103
879,1.262291087613101
880,1.294818041752257
881,1.3204633423162315
882,1.3424027232536404
883,1.3450791538119884
884,1.297034991056572
885,1.1988691388687653
886,1.0806598429451533
887,0.9675374211715313
888,0.8734012847270141
889,0.8060892409559494
890,0.7706502854641772
891,0.7691013691451923
892,0.7981194818009122
893,0.8485032839636262
894,0.9085773049160409
895,0.9680309720391842
896,1.0186213810186315
897,1.0519555432953238
898,1.0563569773492705
899,1.0193111250880922
900,0.9428689478650731
901,0.8492623546169189
902,0.7592600866036219
903,0.6775532033393801
904,0.6003587859320432
905,0.5278842684918865
906,0.4624328994042657
907,0.4045698769465459
908,0.3548962873292518
909,0.31781613350992877
910,0.3050706546222867
911,0.3399754024862963
912,0.44422834162399216
913,0.5962734195284165
914,0.7471187609907494
915,0.872884717067905
916,0.9744271823565968
917,1.0588380504461585
918,1.1276184369455222
919,1.1723173426513325
920,1.1809519989723587
921,1.1514745676636895
922,1.0964660446667813
923,1.03736330231776
924,1.0006919985395462
925,1.0127448957611782
926,1.0715734804538293
927,1.1380215910948228
928,1.1820661808294508
929,1.1961696131154824
930,1.1825425363360358
931,1.1469073406087174
932,1.0955546467317934
933,1.0340395112473486
934,0.9678102420172466
935,0.9041890875934859
936,0.8555375398186721
937,0.841133470935931
938,0.877140839542313
939,0.9573371032233414
940,1.0429484323405953
941,1.0810465672740917
942,1.052248018699014
943,0.9755056214966732
944,0.879882714107633
945,0.788975992191538
946,0.7197557198629674
947,0.6859880685604384
948,0.6959066577352483
949,0.7398318233306529
950,0.7853817964928875
951,0.7946970454069981
952,0.7577368068221246
953,0.6967815070725172
954,0.634196455040817
955,0.5832012742649733
956,0.5526438760563573
957,0.550799581796672
958,0.5858152017712046
959,0.6607612894561387
960,0.7651497866390788
961,0.8764804737154073
962,0.9760554775481807
963,1.0552264335895585
964,1.097349481256574
965,1.07690890720067
966,1.0138008507754577
967,0.9599352981098167
968,0.9559256829934183
969,1.0102379336579412
970,1.0859444149924111
971,1.146136252696346
972,1.18481851557121
973,1.213541108932763
974,1.2443130741239443
975,1.2780329648843065
976,1.3081417225126946
977,1.3317543068785431
978,1.343199734279017
979,1.3363205718933153
980,1.312442905925044
981,1.2788157540699097
982,1.245523897710025
983,1.224084451408024
984,1.2254282453665517
985,1.252547372055318
986,1.284541488899499
987,1.2776750028651447
988,1.2133962054950338
989,1.11663108847991
990,1.0302286849400615
991,0.9915554112415851
992,1.0048970365041239
993,1.0365104867284003
994,1.0438046715308915
995,0.9999635094523
996,0.9185385070871128
997,0.8263541485207976
998,0.7371764898938814
999,0.6539003145959076
1000,0.5761910783577948
1001,0.504909391182099
1002,0.4412818028673427
1003,0.386152180930204
1004,0.34066676109950983
1005,0.3060871135709242
1006,0.2834783136452759
1007,0.27308150795223557
1008,0.2726363152712098
1009,0.2756196687946373
1010,0.27328155136767873
1011,0.26235215614972673
1012,0.2497184179647063
1013,0.24908923343931375
1014,0.2805414623133723
1015,0.3614474432353435
1016,0.47324867815029836
1017,0.5722156983716744
1018,0.6340139278367521
1019,0.6682549856797644
1020,0.7098010311770149
1021,0.7895762920877418
1022,0.8971656631429075
1023,0.994506941242735
1024,1.059000549004165
1025,1.0875887710440242
1026,1.0853317971815304
1027,1.059382418205221
1028,1.016709746825537
1029,0.9635707949034028
1030,0.9055840751125444
1031,0.8477895631465684
1032,0.7945808275398795
1033,0.7492399850093986
1034,0.7128593209278773
1035,0.6833896387503735
1036,0.6567454052545403
1037,0.630315558283539
1038,0.6058468047356168
1039,0.5908917178455603
1040,0.5991596798964286
1041,0.6422392763378753
1042,0.7165013391783291
1043,0.805246504584927
1044,0.8926198970625664
1045,0.9742060005491714
1046,1.053966752288284
1047,1.1192545999952002
1048,1.1307630891727742
1049,1.0845141533488796
1050,1.0142200515142235
1051,0.9485729403162688
1052,0.9049516766966536
1053,0.8941056697111659
1054,0.9204199165446341
1055,0.9781340969475081
1056,1.051171414034218
1057,1.1215261309104745
1058,1.178121642311188
1059,1.2181485232469835
1060,1.2433745918065633
1061,1.256380255563241
1062,1.2589705020157997
1063,1.2527546649853758
1064,1.2408046292616612
1065,1.2295782970936395
1066,1.2290245819631775
1067,1.247003916295327
1068,1.279214336151988
1069,1.303200453859926
1070,1.2902928990519718
1071,1.226248822610672
1072,1.1213863872736
1073,1.0109013880879922
1074,0.9324512398661863
1075,0.9093219615611925
1076,0.9403426338583006
1077,1.000189340315303
1078,1.0623298344421812
1079,1.1095210374468236
1080,1.1245057594992602
1081,1.0906348299588853
1082,1.0117888164323283
1083,0.9102775479226054
1084,0.8058591533628171
1085,0.7090608160076612
1086,0.6241951396206802
1087,0.552646262060993
1088,0.49464150270626944
1089,0.4498274660964336
1090,0.4168169662809735
1091,0.39187279449360135
1092,0.3687275204905506
1093,0.34234498558107085
1094,0.3135364191271972
1095,0.2884817968225384
1096,0.2773055687695799
1097,0.29929364559479094
1098,0.3813770828556208
1099,0.5164348783310033
1100,0.6575169813667946
1101,0.769816934669886
1102,0.8322447793069201
1103,0.8386382224949972
1104,0.8050769220380499
1105,0.7576037322159631
1106,0.7243966562024196
1107,0.7361871198277611
1108,0.8104690435592484
1109,0.9177102079401527
1110,1.0085320666992605
1111,1.0622501809940144
1112,1.0811003092106937
1113,1.0739171713135442
1114,1.0497016406325463
1115,1.0159669974144006
1116,0.9780695618765928
1117,0.9385460014710112
1118,0.8972718315702789
1119,0.8533395653719187
1120,0.807391018133983
1121,0.7628911961742485
1122,0.7278221710006997
1123,0.7177191148173483
1124,0.7501713900229295
1125,0.8269154337756984
1126,0.9274624470730622
1127,1.0206316234591353
1128,1.0948347018868427
1129,1.1572689330856787
1130,1.2082562518694868
1131,1.2444495219452538
1132,1.2716645719114938
1133,1.3005327601558256
1134,1.3164632279947697
1135,1.2811521875586052
1136,1.2014029635116168
1137,1.111277629841431
1138,1.0343505007981781
1139,0.9828464547951913
1140,0.9619724306178717
1141,0.9712753769808585
1142,1.005536337412483
1143,1.0568086844927047
1144,1.1160777374255295
1145,1.1739206465361178
1146,1.2221656844216193
1147,1.2568164954539698
1148,1.2805227153547545
1149,1.302162125564678
1150,1.3267617483997856
1151,1.3344238057586135
1152,1.2892862249035786
1153,1.1933969981850288
1154,1.0718758073936612
1155,0.944430213161451
1156,0.8239037514621255
1157,0.7161490054319778
1158,0.6211715563360697
1159,0.5381751462226677
1160,0.47194113913365343
1161,0.43310284889760525
1162,0.4358309195143525
1163,0.488127869365605
1164,0.5769813280353071
1165,0.6751292696996434
1166,0.7588805510572189
1167,0.811700597813115
1168,0.8232103017509171
1169,0.7934948562424453
1170,0.7344405442735337
1171,0.6620584131483019
1172,0.5886355801470414
1173,0.5206952067514787
1174,0.46000397768007595
1175,0.4056284040677244
1176,0.35779195581200085
1177,0.32179077561153346
1178,0.31017497009228856
1179,0.3476959147731772
1180,0.46123476087304055
1181,0.6239942443111919
1182,0.769285754032224
1183,0.8668717721341228
1184,0.9180548803831726
1185,0.9335014533179146
1186,0.9270190541191002
1187,0.9150112952177525
1188,0.915443732786151
1189,0.9420052288366442
1190,0.9965448596258684
1191,1.0670687651179838
1192,1.134857349463288
1193,1.1903861107646696
1194,1.2362551051594093
1195,1.2712490673678474
1196,1.286674288806562
1197,1.2774832610234323
1198,1.2458064325280387
1199,1.1970256640337977
1200,1.136417103079534
1201,1.0682625234290235
1202,0.9970877037221407
1203,0.9298032845089618
1204,0.8787410839339207
1205,0.8644086462174695
1206,0.9043671878183362
1207,0.986568320149028
1208,1.0672122308667873
1209,1.1165400984091673
1210,1.142147418880958
1211,1.1615638221463218
1212,1.1832430163174008
1213,1.2045323089841573
1214,1.2150748908850202
1215,1.1981689290657782
1216,1.138601109225941
1217,1.0417605146015239
1218,0.9288030199231968
1219,0.8156925639479033
1220,0.7103172121300245
1221,0.617536399291999
1222,0.5409265298904369
1223,0.4834205572561454
1224,0.4486492028434234
1225,0.4423496666991851
1226,0.47253463116379746
1227,0.5451850254783792
1228,0.6538716833065746
1229,0.7762158986892405
1230,0.8888709908875321
1231,0.9768169413185527
1232,1.0173640721997748
1233,0.9921669235134222
1234,0.9264198181460265
1235,0.8512543790869158
1236,0.7785383512746892
1237,0.7093603055166426
1238,0.6434114445298168
1239,0.5830249695017097
1240,0.5343401024178172
1241,0.5103846512571313
1242,0.535507376783537
1243,0.630354579035664
1244,0.7663011770849132
1245,0.8850884172754419
1246,0.9602487415740233
1247,0.9942705361292813
1248,0.998521561173096
1249,0.9854286899752465
1250,0.9672548959746351
1251,0.9566524380972979
1252,0.9666519052026076
1253,1.007139639506628
1254,1.0744205945423613
1255,1.137188540764358
1256,1.153095609132461
1257,1.1230907912393475
1258,1.0939656447044797
1259,1.104228116105957
1260,1.1498404372638737
1261,1.2022655144352845
1262,1.24002669865415
1263,1.2550438034187794
1264,1.247575571675265
1265,1.2225869935383866
1266,1.1888811496381682
1267,1.1609149871652837
